id,text,dimension,indicator,gold_all
ap_248,"This is one side and there will be another big consequence, I don't wanna know the quality of a junior engineer or a fresh grad right now, I don't blame them but they born into AI era. And if we consider that companies did not hire them due to layoffs and AI there will be shortage of decent juniors and there will be also a lot of exits from the sector. It looks like senior engineers will be extremely valuable to fix the mess created by AI hype in the short and middle term",Quality Degradation,skill-atrophy,skill-atrophy|workforce-disruption
ap_249,"At my last job all the other devs and the cto got way in to ai and pretty much just stopped writing any code.

Shit started breaking left and right and they just kinda stopped caring",Quality Degradation,skill-atrophy,codebase-degradation|skill-atrophy
ap_250,"We recently had someone on our podcast who's working on a 'composable software' solution to address exactly this issue (the company's called Bit Cloud if you wanna check it out). Non-technical vibecoders will continue to muck up codebases until a solution is found. Not sure if composable software is that solution, but it sure was interesting.

It seems like the role of software developers is heading towards more of an orchestration direction vs. an actual creation direction. Very curious to see how the next generation of developers works. Pretty concerned they won't know how to code at all, but who's to say?",Quality Degradation,skill-atrophy,skill-atrophy|codebase-degradation|workforce-disruption
ap_251,"I just ignore the fear mongering at this point. It's a constant thing on LinkedIn.

9/10 times if someone is pushing AI, they're a vibe coder or have a ""no code coder consultant"" kind of business

The 1/10 times it's an actually good dev saying ""yeah ai won't replace us but it's worth using it as a tool to make you better. Just be careful as it can stop your skill growth""",Quality Degradation,skill-atrophy,skill-atrophy|structural-drivers
ap_252,this - together with the junior gap - is going to fuel the next upward cycle,Quality Degradation,skill-atrophy,skill-atrophy|workforce-disruption
ap_253,"That is, to me, a very stark illustration of the difference between renting your flat versus having a mortgage on your flat.

Yes, renting a flat gets me shelter and warmth. So does buying it with a mortgage. But the latter builds towards ownership and the former does not.

Yes, using this tool gets me low-effort PRs done. So does employing a junior. But the latter builds towards my company succeeding by growing talent and knowledge and the former does not.",Quality Degradation,skill-atrophy,skill-atrophy
ap_254,"I'm not that sure about AI devs knowing anything relevant about actual software engineering. My experience with them is that they are usually completely oblivious to existing algorithmic solutions to many problems and always default to AI for anything remotely complex. Yesterday I had to instruct some of them about BK trees and Levenshtein Distance algorithm variants in a meeting because they wanted to rely on a remote LLM to perform a fuzzy search on some keywords, and ultimately convinced them to use aspell, at least I hope. The only reason why I did not literally facepalm after hearing about their idea was being on camera.

While the C-suites over the world are certainly excited about the idea of replacing us with AI, many in our field are happily contributing to that future themselves by letting AI do their own job and slowly let their brains rot away. Personally I'm not complaining, because I'm not caving in to this, and my prediction is that in the future AI slop will be consuming mostly AI slop so those of us who keep training our skills will become exceptionally relevant to undo the resulting mess.",Quality Degradation,skill-atrophy,producer-comprehension-gap|skill-atrophy|workforce-disruption
ap_255,"I have a colleague who also likes to push AI generated solution and fully rely on a human eye of the team, moreover each review comment he gives again to AI to tackle it which is insanely irritating

His point is that being on another level of productivity and deliver faster is more important rather then write good human readable code

I'm personally more for the balance: AI is great, but you should still be able to read, write and support it without AI in any moment of time",Quality Degradation,skill-atrophy,reviewer-burden|producer-comprehension-gap|skill-atrophy
ap_256,"I found another dotnet PR and the discussions there even more fascinating than those in the OP's post:

https://github.com/dotnet/runtime/pull/115826#discussion_r2101184599
https://github.com/dotnet/runtime/pull/115826#discussion_r2100416144
https://github.com/dotnet/runtime/pull/115826#discussion_r2100729187

Just imagine the amount of time spent in order to provide such extremely detailed, step-by-step instructions to your newly hired junior dev - a junior dev who will never actually learn, won't improve their cognitive abilities, and so on",Quality Degradation,skill-atrophy,reviewer-burden|ai-limitations|skill-atrophy
ap_257,"I totally agree with you. I use these tools everyday in work as well as personal life. If your problem is already solved and available on the internet, it will help you find faster else it is just waste of time. It is also good at following patterns, so you can feed it examples of something you have already done and wait till generates the output and change it as per your need.

I don't offload it any logical tasks though, as it will train my brain to be lazy, it is just a probabilistic word predictor, most of the time it will be wrong. Plus the reliability of these tools are very low for slightly involved tasks.

The key benefit here is you can use it to quickly onboard to a new technology or help you understand a codebase faster",Quality Degradation,skill-atrophy,ai-limitations|skill-atrophy
ap_258,"The question is are you actually using a tool, learning how to use a chainsaw? When the AI gives you finished product?",Quality Degradation,skill-atrophy,skill-atrophy
ap_259,"It's a solid advice for ""beginners"". It's basically the same as the old ""build your own project at some point instead of just following the tutorial""

As with anything that provides results it's easy to skip the understanding and learning part.",Quality Degradation,skill-atrophy,skill-atrophy
ap_260,"it will also make bad devs more ""productive"" so the high achievers will lessen in value

i'm already seeing changes in my psychology regarding learning, everytime I have a problem, I hesitate in using chatgpt or reading.. and it takes an effort now.. not far from the feeling of doomscrolling or not.",Quality Degradation,skill-atrophy,skill-atrophy|workforce-disruption
ap_261,"I want to think its the same, but I really do think LLMs change the game.

I think its different in the sense that you can create such highly contextually relevant code, within your own codebase, that will likely run/compile/execute, completely circumventing the potential for gaining that deep knowledge that comes with piecemealing things together until you realize you're learning about data structures before you know it. I have, just for fun, tried the ""vibe code"" workflow where I just keep asking for more and feeding the errors in, and it often can get to a point where it ""works"", but oh my...it looks like a bomb went off in the codebase.

This is the real dangerous place these tools are placing many devs who just don't know any better and are more tempted to get a working result than figure it out. In the past with S.O., they basically had to figure it out to some degree, nobody was going to do the work for them. Now, something will.",Quality Degradation,skill-atrophy,skill-atrophy|codebase-degradation|ai-limitations
ap_262,"Too many business owners are oversold with AI prospects. In the next 5 years, no one will learn how to code properly anymore",Quality Degradation,skill-atrophy,skill-atrophy|structural-drivers
ap_263,"humanity is doomed, people are getting dumber every second, the vast majority lacks intelligence to observe themselves and their change in behaviour or addictions (social media, tiktok, outsourcing thinking) ...

I just try to avoid those people to keep myself sane",Quality Degradation,skill-atrophy,skill-atrophy
ap_264,"Hi, I'm one of the tenth guys.

I usually don't get so opaque about ""it's worth using as a tool, but be careful because it can stop skill growth"". I'm quite clear that it's a barely adequate replacement for Google your question with ""site:stackoverflow.com"". It's great at providing examples when Stack Overflow's answer gets a bit heady and theory heavy.

Skills are built through practice. You need to do the typing exercise. It's a part of the process of learning.",Quality Degradation,skill-atrophy,ai-limitations|skill-atrophy
ap_265,"Yes it is fundamentally different, because you ultimately need to synthesize the information you get from web searches.

LLMs can make the random shit you copy paste from StackOverflow compile/run and sort of work without any critical thinking on your part.

Using it like a more targeted search/SO is a different thing from what is being discussed here.",Quality Degradation,skill-atrophy,skill-atrophy
ap_266,Have no fear! Most of the devs in training are lost without AI.,Quality Degradation,skill-atrophy,skill-atrophy
ap_267,"We have this rule in our team, that max PR's must be under 500 lines of code changes unless absolutely necessary.",Review Friction,slop-mitigations,slop-mitigations
ap_268,Where's your test suite? It should be blocking their MRs if they're breaking. Not even C suite should be able to push without review.,Review Friction,slop-mitigations,slop-mitigations
ap_269,"If you're crazy enough to enjoy this kind of work it's a really good time to be in the biz.

I built my career on fixing people's slop, so now I've just shifted to doing it with AI's slop.

The big thing I found is that a lot of the really bad stuff boils down to a comprehensive list of stuff that if you handle it, you'll at least be okay. I've started running that audit for people (as at paid service, https://vibeapprescue.com) way ahead of doing the implementation work and it has been crazy effective",Review Friction,slop-mitigations,slop-mitigations|workforce-disruption|structural-drivers
ap_270,"5000 line PRs is just insane.

I'd just reject it and let them get it down to 100 lines or whatever it should be.",Review Friction,slop-mitigations,slop-mitigations
ap_271,"My company has the same situation, but my team doesn't own a domain with so much activity thankfully.

We have the codium-PRAgent that auto reviews PRs & gives them a ""review difficulty rating"" (this can be set by the repo maintainers) on our GitHub, maybe you install something similar and have a blanket rule - anything over 1k line of code is rejected/auto request changes to make it below 100 lines 😅 or some such.",Review Friction,slop-mitigations,slop-mitigations
ap_272,"This is a huge issue for sure. I tell mine that if they're going to use it, it needs to be used like a super Google, not a problem solver that will do your work for you.",Review Friction,slop-mitigations,slop-mitigations
ap_273,"The AI can generate docs too. Just stick them in the codebase as markdown files and commit them, then you don't need anything fancy to reference them back. Also good docstrings on functions and files go a long way, too, even without separate docs. And again, AI can help with those.",Review Friction,slop-mitigations,slop-mitigations
ap_274,"If they're coming at you for being too strict, you need to explain why some strictness is warranted. It probably seems obvious to us here, given that this is happening you'll need to spell it out. They think this is saving them time, explain how the current way of working is not doing that.",Review Friction,slop-mitigations,slop-mitigations
ap_275,Funny thing is that this kind of entry requirement is pretty easy and reliable to create an AI filter for. Fight fire with fire.,Review Friction,slop-mitigations,slop-mitigations
ap_276,Yeah the move here is to document how many suggested code changes have bugs of various severities while trying to gtfo,Review Friction,slop-mitigations,slop-mitigations
ap_277,I've been addressing this with my team in the last sprint or two. I'm just a senior but the TL and I are drafting rule documents and are pretty scrupulous on the PRs. I think if everyone on the team to abide by an MCP or a ruleset and then have a strict hard no on that bullshit you've seen lol,Review Friction,slop-mitigations,slop-mitigations
ap_278,"Your first problem is that it's 1k-2k lines of code.

Reviewing that is going to be hell. They can cut it down or use stacked PRs.

This may also fix your AI issue because AI is particularly bad at making smaller, focused changes.",Review Friction,slop-mitigations,slop-mitigations|ai-limitations
ap_279,"Ask them to set up their AI with instructions on avoiding duplications, being precise, maybe link it to your standards document if you have one.",Review Friction,slop-mitigations,slop-mitigations
ap_280,"I'm feeling this pain, it's like the new wave of shitty WordPress sites we have to fix and I use Coderabbit, which actually surprised me with how consistent it has been across different repos and stacks. We have a mix of TypeScript services and a Go backend, and it received equally good reviews without requiring a multitude of custom rules. It also adapts to both small cleanup PRs and bigger feature branches without changing our workflow, it's really cool which is why our team just kept it around.",Review Friction,slop-mitigations,slop-mitigations
ap_281,"Sounds like you are in a place where people are more concerned about themselves than the success of the team overall.

AI didn't cause this - it just made the problem more obvious.

I'm building a tool to stop AI slop from getting into the codebase because I had the exact same problem.",Review Friction,slop-mitigations,slop-mitigations|structural-drivers
ap_282,Its not a battle you are going to win with arguing. Managememt is way too inexperienced to listen to an expert and only responds to problems. So CYA (ask for a signed order) and let the problems happen and escalate to higher ups if possible.,Review Friction,slop-mitigations,slop-mitigations|structural-drivers
ap_283,"Review the entire thing as if it were written by a human. You know, the human responsible for that PR. Code full of redundant repetition? Ask them why they have not moved this code to a single function. Ask them how they planned on having this code be maintainable, what with this copy/paste code. Tell them you have checked their code, and based on those samples you get the impression there may be more issues. Ask them if they can think of any other places in their submitted code that could be improved.

People mentally checking out as response to legitimate work issues is their responsibility, not yours.",Review Friction,slop-mitigations,slop-mitigations|developer-accountability
ap_284,"I mean if he just sits with the guy for a couple of hours as a one time thing, it isn't like he is stuck with some person who doesn't speak the same language and they just can't communicate or something.

This just seems a bit over the top of an analysis for something that the person can change their behavior if it's a reviewer and reviewee type dynamic.

If dude just keeps submitting shit after that then that is a different story, but call em on the slop and talk about better ways to use the ole' AI",Review Friction,slop-mitigations,slop-mitigations
ap_285,"Honestly using anything but a private/self-hosted service for anything non-FOSS is something I wouldn't go with anyways. I had over 20 repos in GitHub, self-hosting my stuff was a great lessons for me and is something I already used in jobs.",Review Friction,slop-mitigations,slop-mitigations
ap_286,"1-2k seems too big for the average review to begin with. Have been having jrs and myself aim for ~500 loc diffs as routine, and up to 1k only when absolutely necessary, but expect to be asked to have portions extracted out into preliminary PRs.

For handwritten : maintained code, that is, and not voluminous autogenerated bits like openapi-generated clients.",Review Friction,slop-mitigations,slop-mitigations
ap_287,Do not approve them. Refuse to help when things blow up. Do not refactor any of it. Write replacement services. Take over entire departments with the strangler pattern.,Review Friction,slop-mitigations,slop-mitigations
ap_288,"Seems like it would be a simple improvement to only ever submit code that actually passes the CI? That is, iterate with git rebase , if the changes cause CI to fail.",Review Friction,slop-mitigations,slop-mitigations
ap_289,"Yep good point, we use flags heavily and have already established ways of working that these pocs fit into.",Review Friction,slop-mitigations,slop-mitigations
ap_290,"I'd have a honest talks with all parties involved. AI became the major disruptor and proper adoption is a matter of highest impotence for every company. Doing it bad will lead to dead end while companies that will do it right will succeed. It takes time, training and onboarding everyone to the adoption plan and reevaluating processes. I think a lot of organisations struggle with what you wrote. So even if you switch one, you may join another with the same problem. It takes patience and perseverance to align organisation. But they're always chances to succeed",Review Friction,slop-mitigations,slop-mitigations|structural-drivers
ap_291,"Point #1 about Section 174 is misled. This change surprised startups in early 2023 when it took effect, right as the first wave of big tech layoffs hit. It affects companies which are not cash flow positive the most, which are startups. Since that time, VC finding and hiring levels at startups have adjusted over 2 years. Reversing this provision tomorrow has no effect for big tech other than maybe increasing the industry mood. Fortune 500 companies won't reverse massive offshoring on a whim and a vibe.",Forces and Consequences,structural-drivers,structural-drivers|workforce-disruption
ap_292,Management ditch the ship when the shit hits the fan. Probably peddling the same stuff to the next org.,Forces and Consequences,structural-drivers,structural-drivers
ap_293,"I've been really grateful to see more and more studies coming out saying in aggregate it doesn't help and/or isn't liked. The hype people are just so incredibly loud, but across the industry the trend is clear.",Forces and Consequences,structural-drivers,ai-limitations|structural-drivers
ap_294,"Top-down obsession with ""velocity"" to the detriment of the quality of the product.

It's easy to shove everything in a closet to ""clean"" a room. If you get praise for how many rooms you cleaned like this, you stop worrying about whether anyone will ever be able to find anything in those closets.",Forces and Consequences,structural-drivers,structural-drivers
ap_295,"They said that with low-code platforms as well. And with Java (write once, run anywhere!). And with COBOL.",Forces and Consequences,structural-drivers,structural-drivers
ap_296,"Keep in mind guys, 90% of all facebook code is written by AI! Two more weeks until singularity event and all your jobs are GONE! AI is replacing devs guys!

What a bunch of clowns. Seriously, people responsible for such posts should legitimately be in jail.",Forces and Consequences,structural-drivers,structural-drivers
ap_297,"Yep, seeing this everywhere. Business owners think they're saving money using AI tools or low-code platforms like Lovable or Firebase, then end up paying double for cleanup. And it's not just bad code. It's Frankenstein software: bloated, fragile, and impossible to scale or extend.

You rarely see this from firms with real engineering depth. Companies like Accenture, Capgemini, TCS, Infosys, or Radixweb engineer for longevity, not just ""it works for now.""

AI helps when guided by solid fundamentals. Without that, it's just fast-tracking future failures.",Forces and Consequences,structural-drivers,codebase-degradation|structural-drivers|workforce-disruption
ap_298,"I'm not kidding, BTW.

He thinks human programmers should be no more. Who will need his books? 🙃

Don't expect rich techbros to be rational.",Forces and Consequences,structural-drivers,structural-drivers
ap_299,"I feel the below:

""this issue does not need 10k LoC changed, and i am not going through this.""

is what is making others think you're strict. Could be worded better. That being said, this issues seems like an engineering org process issue that you could bring up with someone higher in the chain or set about fixing yourself by talking to the culprits and re-iterating why their approach is unhelpful.",Forces and Consequences,structural-drivers,slop-mitigations|structural-drivers
ap_300,"Ah, from the 00s offshoring boom - I remember it well.",Forces and Consequences,structural-drivers,structural-drivers
ap_301,"It takes some skill to politely explain how someone is incorrect without bruising their ego. People throwing you softballs in this way is a good learning experience.

Overall I don't view it as a big deal when upper-levels cause me to ""waste time"". I'm making salary, so they bought all the time already. If they want to spend it on something foolish that's their right. I will politely explain what I think is the most efficient way to do things but if they don't want to hear it, I'm comfortable.",Forces and Consequences,structural-drivers,structural-drivers
ap_302,"Toxic environments create these kinds of people btw. The ones who don't care. They probably did once and then some know it all shut them down constantly and they lost their drive. Now here comes AI to save the day, so they can still get the paycheck to pay the student loans off that got them there in the first place.",Forces and Consequences,structural-drivers,structural-drivers
ap_303,CEO will probably get a golden parachute while everybody else gets a rusty dildo.,Forces and Consequences,structural-drivers,structural-drivers
ap_304,This already happened with the first wave of outsourcing where companies tried to hire out to the cheapest possible overseas contracting firms with zero oversight or integration and were shocked when the deliverables they got were shit.,Forces and Consequences,structural-drivers,structural-drivers
ap_305,"Pretty much every company that claimed to be using AI in production had to walk it all back, confess they're still dependent on humans. Amazon, builde.ai, klarna, etc.",Forces and Consequences,structural-drivers,ai-limitations|structural-drivers
ap_306,"speaking on hyperbole, a lot of vcs are backed by big tech and they've been cannibalizing startups all over the place to avoid getting usurped by innovation from smaller teams while they're stuck in mediocrity and bureaucracy",Forces and Consequences,structural-drivers,structural-drivers
ap_307,You need to translate the negative impact in key metrics C execs or whoever is decision maker cares about then let them deliberately decide the wrong move.,Forces and Consequences,structural-drivers,slop-mitigations|structural-drivers
ap_308,"It seems like the main use of this really interesting and kind of amazing technology is conning people with no substance knowledge.

Convincing shareholders that we are inch away from creating agi. Convincing managers that they can fire their staff and 100x the productivity of the hand full remaining.

Meanwhile the people who have the technical knowledge don't see that kind of results.

Almost like we had bunch of arrogant bricks in leadership positions who are easily mislead with marketing and something that looks like code.",Forces and Consequences,structural-drivers,producer-comprehension-gap|structural-drivers
ap_309,"We do offer referral bonuses and I have been pushing for us to invest in recruitment for a while, I am starting to get buy in from our company’s leadership but it is an uphill battle for sure. I’m not sure why but it seems to be a sore subject for some of our founders…",Forces and Consequences,structural-drivers,workforce-disruption|structural-drivers
ap_310,"why do AI evangelists feel the need to defend AI produced code every single moment they get? News flash, a non-technical exec pushing code that was written by an LLM will absolutely, 100%, without a doubt lead to a sinking ship. Outsourcing is just another indicator that this company's executives are moronic and don't respect their technical staff. AI slop is still bad. Bad for the code base and bad for the culture.",Forces and Consequences,structural-drivers,codebase-degradation|producer-comprehension-gap|mandated-ai-adoption|structural-drivers
ap_311,"This is not an AI issue, it's a skill issue. Specifically

a skill issue on those devs who deliver bad code (tooling doesn't matter)
a skill issue of the management who seemingly encourages this behaviour and doesn't seem to enforce proper training
a skill issue of the hiring department",Forces and Consequences,structural-drivers,producer-comprehension-gap|structural-drivers
ap_312,"You cannot specifically license against AI usage and still be considered “open source”

So says the OSI.

Fuck the OSI. Fuck “Open Source”.",Forces and Consequences,structural-drivers,structural-drivers
ap_313,"I used to work at a company where they wanted to replace their core systems.

Problem was for the previous 10-15 years they had no in house devs, just business. The business asked for this and that and always got it but it was always a new app.

When they started the migration they tried a lift and shift and worked on that for 8 years. However it failed. There was too much stuff and the consultants hired more underconsultants so the company had no idea what was hoibgbon. In the end they had to do a writeoff on operating profits of about 50%. All that time was wasted.

Then they started a cleanup where they just deleted all the customizations. This took about 5 years. After that they could start the migration. After 10 years they have migrated parts of it.

I think the real isssues will show up when companies want to merge, sell of a part or do this kind of deep restructurings but it will be 5-10 years from now. The poop needs to accumulate in the pipes first.",Forces and Consequences,structural-drivers,codebase-degradation|structural-drivers
ap_314,"If your recruiting platform won't or can't identify how to help you with bogus resumes first off, it's probably a good idea to see about changing vendors. All the big players, even evil Workday, will help with this with their own ""AI"" to find duplicated, fake resumes and things like that. Fake resumes tend to be fairly consistently processed via ML when bots/bad actors paste in the job posting contents, and thus easy to sort out programmatically.

When it comes to interview time, though, this can be done fine remotely. You do need to be more invasive perhaps than in the past, though. Tell the candidate straightforwardly that there's been a lot of bad actors applying via identity theft or other means to provide your justification. Then you can ask them to hold up their ID, take their camera and walk the room, and as always ask good interview questions to build rapport and qualify their technical experience as well as personable experience. I've seen a lot of recruiters and hiring managers skimp on qualifying how personable candidates are - generally technical hiring managers that just aren't good at the people stuff - and that's where you can still run into trouble. But it has to be done. Asking people good questions about relationships in particular as it relates to their background will start to give off clues of problems if there are any.

I suppose all the above does take a bit more time but then that's the job market we're in right now. There's going to be giant volumes of candidates for most anything, even removing bots and bad actors.

Edit: For fun story-time, I once had a guy on an interview a couple years ago and after probing about their coworkers' relationships in jobs past, the guy started to break down a bit and finally admitted he had a random ""technical mentor"" out of South Korea also on the line helping him with answers. I knew there was something going on beforehand because they were blustered when I asked them to share their screens physically. So as far as interview time goes we were able to shut it down quickly and not waste too much time on this candidate.",Review Friction,trust-erosion-in-collaboration,slop-mitigations|ai-content-detection|trust-erosion-in-collaboration|workforce-disruption
ap_315,"> If you don't like something, don't buy it.

The OP's point is that increasingly, we don't have that choice, for example, because AI slop masquerades as if it were authored by human beings (that's, in fact, its purpose!), or because the software applications you rely on suddenly start pushing ""AI companions"" on you, whether you want them or not, or because you have no viable alternatives to the software applications you use, so you must put up with those ""AI companions,"" whether you want them in your life or not.",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|mandated-ai-adoption
ap_316,CTOs won't see an issue with this. Imagine using an SDK that lets bots update it's code,Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|structural-drivers
ap_317,"Good write up, but you may want to mention that AI is prone to hallucinations. Where I work and manage developers, if you use AI to generate code, we now requires two separate code reviews, one from an outside team that does not write code for the target application. Worse yet, there are complex vulnerabilities that are cleverly realized only when using multiple packages that by themselves do not show detected vulnerabilities. (Google ""dependency confusions"" and ""transitive dependency vulnerabilities"")",Review Friction,trust-erosion-in-collaboration,slop-mitigations|trust-erosion-in-collaboration|ai-limitations|codebase-degradation
ap_318,Am I the only one perturbed by the machine constantly attempting to pretend to be human?,Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|ai-content-detection
ap_319,"I just looked at that first PR and I don't know how you could trust any of it at some point. No real understanding of what it's doing, it's just guessing. So many errors, over and over again.",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|ai-limitations
ap_320,"So .NET 9 IS LTS and maybe final for me.

Stephen Toub's comment:

The stream of PRs is coming from requests from the maintainers of the repo. We're experimenting to understand the limits of what the tools can do today and preparing for what they'll be able to do tomorrow. Anything that gets merged is the responsibility of the maintainers, as is the case for any PR submitted by anyone to this open source and welcoming repo. Nothing gets merged without it meeting all the same quality bars and with us signing up for all the same maintenance requirements.

@davidfowl and I gave a talk on Monday about how .NET 10 has already benefited from using such tools, if anyone is interested.
https://m.youtube.com/watch?v=gieL0bxyTUU",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|developer-accountability
ap_321,they don't trust the devs. they likely have expectations that aren't reasonable for the situation.,Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|mandated-ai-adoption
ap_322,"Bug reports generated by Copilot don’t mention Copilot at all — they’re in the name of the reporter. So you can’t filter on that either.

This will just be weaponised by people trying to boost their profile in an ironically shrinking job market.",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|ai-content-detection|structural-drivers
ap_323,"I'm fearing that AI will enable the mediocre people to pose as experts much more confidently, to a level where a side observer will not be able to tell a difference.",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|producer-comprehension-gap
ap_324,"Deal with it like it's code. When someone at my company contributes code, they create a pull request, and the code is reviewed, and they need to make any requested changes and resubmit. Do that, but also track how much time it takes you to do the reviews.

They'll quickly get upset about the requested changes, and suggest that instead of asking them to do it again, ""can't you just make the changes?"". When that happens, point out that yes, you can make the changes, and yes, that would be faster. Then, gently lead them to what they've just proven: using AI to generate code requires more developer hours than using developers to write code.",Review Friction,trust-erosion-in-collaboration,slop-mitigations|reviewer-burden|trust-erosion-in-collaboration
ap_325,"By ctrl-f, I found two MRs that seem to add something that were actually merged, one is just a documentation. Other is... certificate handling, lol.

https://github.com/dotnet/runtime/pull/115737
https://github.com/dotnet/runtime/pull/115761",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|ai-limitations
ap_326,I really love .NET but I think I might have to start advocating for different tech stacks if this is what they're going to make.,Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|codebase-degradation
ap_327,"my biggest fear about all this is it incentivizes people to steal my github/linked/etc and then if i lose it how do i prove im not a bot myself.

ive interviewed at startups while running my agency. most of them have an in person round. I am yet to see a completely remote process. one client even flew me out to talk about IRL role.

most of my agency clients require at least video call as well",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|slop-mitigations|workforce-disruption
ap_328,When the comment smells like AI but I just can't prove it,Review Friction,trust-erosion-in-collaboration,ai-content-detection|trust-erosion-in-collaboration
ap_329,"Yep see that as well. People come with these massive PRs out of nowhere for a simple solution.

Working with AI is a skill the industry needs to learn, we are in the ""throw code against the wall"" phase. I hope the crash and burn won't be too bad until we shift our little triangle towards quality again.

What we tried doing is just talking to people as of now in the last weeks, branding AI as a tool not as their code machine. Also recommend pairing people up where possible. Maybe pride kicks in to not just copy paste everything.",Review Friction,trust-erosion-in-collaboration,slop-mitigations|trust-erosion-in-collaboration
ap_330,"Folks at sm/med orgs, how are you recruiting these days

PE at my org so I am responsible for the technical loops and resume reviews on our several hiring pipelines.

We have been getting killed wading though AI slop. Fake LinkedIn profiles fake GitHub, fake resumes. In a few cases even fake people, early on before we started recognizing this we interviewed, mad an offer to someone who was just completely fake. We withdrew after a bgc uncovered the person we were hiring was not the person who interviewed with us.

I have read that large orgs are starting to do away with remote interviews preferring to bring people in office to get around this kind of stuff but we don’t have that option. Our recruiting teams are not really able to recommend any tech we can add to greenhouse to help filter it out, and we have only made successful hires off of referrals for the last several months.

We are growing though and we need to figure out how to get real candidates in the pipe and through our loop faster, so I’m asking if anyone here has seen similar things and had any success working around it?",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|workforce-disruption
ap_331,Lol. Oh no. Do people think I'm generating everything??,Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration
ap_332,"If they donʼt trust the devs, why are the devs still employed there?",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration
ap_333,"Interestingly, github UI doesn't let me filter by autor Copilot, so I cannot see how many are open/closed/draft",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|ai-content-detection
ap_334,"Again though, that team has no incentive to fix the PR. They already approved it once, they think it's fine. This just turns from you arguing with the original developer to arguing with a proxy for the original developer who didn't actually write the code.",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|structural-drivers
ap_335,"Fight AI with AI? Use your own AI tool to give very strict code reviews.

But forgetting the AI part, 30 PRs a day from outside your team is a lot, especially if they're not trivial. That sounds like you might want to rethink where code should live if so many teams need to make large changes to your team's code to get their work done.",Review Friction,trust-erosion-in-collaboration,slop-mitigations|trust-erosion-in-collaboration
ap_336,"It also let them muddle the true origin of the bug report. Then they can claim ""wide adoption"" and ""usefulness"".",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|structural-drivers
ap_337,"As an immigrant who got laid off recently, it feels nice to understand the details but nothing fixes the panic than trying to prep and apply everywhere. Thanks for trying to explain it. The tax code change, the over hiring during the pandemic, AI being amazing but not as awesome as all the ceos are claiming has been crazy. It would be great to see things change but this being an employers market means employees all across the board will be mistreated for the next 2-3 years and management on the most will show the worst part of themselves as they power trip. Question is—how best can we be professional and understand our tooling the best and pushback with data?",Forces and Consequences,workforce-disruption,workforce-disruption|structural-drivers
ap_338,"I have been interviewing, but offers are usually lower so it's honestly my last option.

Also the idea of the post is to get answers on how people deal with it, regardless of the company context.",Forces and Consequences,workforce-disruption,workforce-disruption
ap_339,"Real, I was thinking the same thing about VFX jobs being pushed abroad. Governments focused on manufacturing while these animation jobs are being gutted right now.",Forces and Consequences,workforce-disruption,workforce-disruption
ap_340,"How long has ai coding been around for us? Just a few months..say a year. When ai coding gets better , when models finally can code one or two shot..that will change . A large codebasd vibed today in a year or so bd cleaned up by probably a better model of the one originally used. It will bd just a matter of time when ai code will be part of doing business, a regular part like testing. Any coder who does not use ai for something will be replaced by one who does.",Forces and Consequences,workforce-disruption,workforce-disruption
ap_341,"This entire race to destroy SWE is the dumbest shit I’ve EVER heard.

I know I’m biased but Jesus Christ America you’re a service country.

Why do I need Salesforce? Why do I need SAP? Why do I need ANY SASS when AI will soon be able to one shot custom solutions?

How American companies are gunning for SWE first out of all careers is fucking baffling.

Even IF American companies control the LLMs, their country will be the largest loser of LLMs.

90% of their GDP is services. If all of those dry up what is left?

Corn and oil? Ok.",Forces and Consequences,workforce-disruption,workforce-disruption
ap_342,"Show ""Send resume to: <address> in care of andrew_sauce"" at the top of the job description. You could still accept online applications. Getting much much fewer (and much higher quality) applications is the idea here. AI scammers will not waste the time or money to print and send a paper resume. Truly interested applicants will be fine with it.",Forces and Consequences,workforce-disruption,slop-mitigations|workforce-disruption
ap_343,"A similar rush occurred when offshoring got huge 20+ years ago.

Same song, different lyrics.

Consultants will never run out of work as long as a C-suite person has a gleam in their eye about the latest 'what if we get fast and cheap and just roll the dice on ""quality""' trend.",Forces and Consequences,workforce-disruption,structural-drivers|workforce-disruption
